berat_buah,jarak,harga_bensin,cuaca,libur,persentase_cuaca,persentase_libur
2.436449329572254,5.2,11258.081335642772,1,1,1.5,1.5
1.4184402959636961,5.2,11643.159902755464,1,1,1.5,1.5
2.9761493657719527,5.3,16287.899907394858,1,1,1.5,1.5
2.1323201830710055,5.3,12880.471144778332,1,1,1.5,1.5
4.826540197041302,5.3,16523.44302855176,1,1,1.5,1.5
4.009360815940696,5.3,12928.28906084965,1,1,1.5,1.5
4.275676637716492,5.3,12677.211078630182,1,1,1.5,1.5
1.09271322146388,5.3,13642.232429702612,1,1,1.5,1.5
2.804736235017599,5.3,15911.598545881185,1,1,1.5,1.5
2.006880753895858,5.3,17893.01472995897,1,1,1.5,1.5
1.4819084431006604,5.3,13455.581015420687,1,1,1.5,1.5
2.470498008220397,5.3,12920.930690582863,1,1,1.5,1.5
2.500958193544654,5.4,17785.22100702228,1,1,1.5,1.5
4.414244451236552,5.4,17538.64147373255,1,1,1.5,1.5
1.037378255561857,5.4,15836.227898163052,1,1,1.5,1.5
3.7228574937774432,5.4,16042.606808783028,1,1,1.5,1.5
2.3631454279883606,5.4,10032.993064713393,1,1,1.5,1.5
1.5388199623923948,5.4,17700.252107569228,1,1,1.5,1.5
4.311197970478919,5.4,17581.55343825303,1,1,1.5,1.5
3.7270321622347686,5.4,18536.544413747448,1,1,1.5,1.5
2.079080890227345,5.4,16889.397458668685,1,1,1.5,1.5
4.733584241895594,5.4,17638.388176379063,1,1,1.5,1.5
3.5255733553645934,5.5,18350.8252821871,1,1,1.5,1.5
2.176696235640989,5.5,15304.939311858321,1,1,1.5,1.5
4.899892473781291,5.5,12267.152275850449,1,1,1.5,1.5
1.1996737849469277,5.5,18673.844574440365,1,1,1.5,1.5
2.2925348918198862,5.5,16323.523441236463,1,1,1.5,1.5
4.211821879543177,5.5,16924.745971897395,1,1,1.5,1.5
1.3923701102213193,5.5,14358.390917788576,1,1,1.5,1.5
1.1321562622586718,5.5,12376.77497015802,1,1,1.5,1.5
1.5837327039865423,5.5,19859.286200493094,1,1,1.5,1.5
2.6659604727183996,5.5,15221.527489148102,1,1,1.5,1.5
2.07756499229703,5.6,14155.520456874649,1,1,1.5,1.5
2.0109471114094952,5.6,16585.69962384342,1,1,1.5,1.5
1.7640204839238578,5.6,18358.49954877584,1,1,1.5,1.5
4.697536962232043,5.6,17521.312844998596,1,1,1.5,1.5
1.8390658406665015,5.6,12347.649920146745,1,1,1.5,1.5
2.8813246831463117,5.6,13829.985294332924,1,1,1.5,1.5
1.211474291726394,5.6,19960.877587840027,1,1,1.5,1.5
3.6129259429940177,5.6,13764.996371320285,1,1,1.5,1.5
2.076502946968259,5.6,15383.039122572267,1,1,1.5,1.5
4.142752319890215,5.6,17339.645645797333,1,1,1.5,1.5
4.272172030036187,5.7,18749.416036699047,1,1,1.5,1.5
1.3896566355956015,5.7,10702.096033821805,1,1,1.5,1.5
4.606120345476469,5.7,19818.51347251985,1,1,1.5,1.5
1.247065091556815,5.7,16084.612302497637,1,1,1.5,1.5
2.663705187245877,5.7,13038.667474725335,1,1,1.5,1.5
2.0875800407069107,5.7,14314.234534683019,1,1,1.5,1.5
4.702271181605818,5.7,14841.454775895567,1,1,1.5,1.5
2.4862597150063435,5.7,10757.858126075147,1,1,1.5,1.5
1.1050732988473349,5.7,10031.20173209558,1,1,1.5,1.5
1.1229337479963823,5.7,14453.200513955544,1,1,1.5,1.5
1.9449801863785807,5.8,11061.252287956013,1,1,1.5,1.5
1.096985088635377,5.8,19111.04769656199,1,1,1.5,1.5
1.2903999739743317,5.8,19858.52818953179,1,1,1.5,1.5
2.971426319556472,5.8,14113.074460056381,1,1,1.5,1.5
2.667570120667908,5.8,11849.981077689636,1,1,1.5,1.5
2.5271450768794264,5.8,19978.167148398945,1,1,1.5,1.5
2.962371401703039,5.8,16717.974256341837,1,1,1.5,1.5
4.503559070114542,5.8,17770.862989732464,1,1,1.5,1.5
4.594742681087887,5.8,11004.525174517628,1,1,1.5,1.5
4.165467138427053,5.8,17774.64183892269,1,1,1.5,1.5
3.9087397525195247,5.9,14940.827292504164,1,1,1.5,1.5
1.2406692146033644,5.9,12213.390047881818,1,1,1.5,1.5
1.2739581133889946,5.9,19157.94596681143,1,1,1.5,1.5
3.1478546087852357,5.9,10673.268334774426,1,1,1.5,1.5
4.390247724381549,5.9,10467.577830856377,1,1,1.5,1.5
4.405718692828822,5.9,14342.66456534127,1,1,1.5,1.5
4.016282346936991,5.9,18424.598025729545,1,1,1.5,1.5
1.1046188633998413,5.9,11643.361176184257,1,1,1.5,1.5
4.216191919219023,5.9,15355.852692178045,1,1,1.5,1.5
4.497108716355695,5.9,16557.16073133961,1,1,1.5,1.5
2.8896013806022416,6.0,10527.486222750691,1,1,1.8,1.8
2.471157772624372,6.0,13387.810570090018,1,1,1.8,1.8
4.129674264022627,6.0,18001.402485482347,1,1,1.8,1.8
1.0354240920777222,6.0,14493.583310000224,1,1,1.8,1.8
1.6845976405222856,6.0,16248.91315561745,1,1,1.8,1.8
3.7124498126002083,6.0,13322.030104384405,1,1,1.8,1.8
3.910516917180089,6.0,15905.057683799518,1,1,1.8,1.8
1.2449025780716423,6.0,15165.171709182028,1,1,1.8,1.8
4.22303814807484,6.0,15551.434538534966,1,1,1.8,1.8
4.171442539254949,6.0,18056.22520432492,1,1,1.8,1.8
3.470569627416422,6.1,16657.72787084782,1,1,1.8,1.8
1.7000332735796424,6.1,11447.216789680042,1,1,1.8,1.8
3.0554037593294123,6.1,17859.635491431152,1,1,1.8,1.8
3.8303332639032974,6.1,13630.736612143977,1,1,1.8,1.8
4.024032838602647,6.1,12956.612118124367,1,1,1.8,1.8
4.8614557700390835,6.1,13690.73069163969,1,1,1.8,1.8
3.9582305250234264,6.1,11693.081093588438,1,1,1.8,1.8
1.113877415987412,6.1,15085.154600878512,1,1,1.8,1.8
3.3201103651653456,6.1,14512.65569798767,1,1,1.8,1.8
2.060488868872764,6.1,15658.516558951944,1,1,1.8,1.8
3.488754210634436,6.2,18187.80868610573,1,1,1.8,1.8
2.735452988560406,6.2,19217.304198154838,1,1,1.8,1.8
4.875697411917849,6.2,13771.897032404431,1,1,1.8,1.8
2.2163343940097424,6.2,19944.173151381838,1,1,1.8,1.8
1.1637854100798104,6.2,10778.43075176944,1,1,1.8,1.8
1.352690787605749,6.2,10096.562337955856,1,1,1.8,1.8
1.9235906986387086,6.2,18791.297051576556,1,1,1.8,1.8
4.4928965018829246,6.2,17698.713847662722,1,1,1.8,1.8
1.718526738827972,6.2,17920.910160414533,1,1,1.8,1.8
3.0620811131029213,6.2,14086.673392048007,1,1,1.8,1.8
1.9520466702335,6.3,10188.432831234926,1,1,1.8,1.8
1.5452398180859173,6.3,12476.97200210256,1,1,1.8,1.8
4.789277241457116,6.3,15797.83074050428,1,1,1.8,1.8
2.7408015754348165,6.3,17077.07235502456,1,1,1.8,1.8
3.446702515584071,6.3,16978.81757613818,1,1,1.8,1.8
3.388046061609142,6.3,13089.816188563496,1,1,1.8,1.8
2.4141087596528084,6.3,18353.274403304444,1,1,1.8,1.8
2.9827105577156168,6.3,13515.74040077271,1,1,1.8,1.8
3.9719791077214746,6.3,16385.362180221047,1,1,1.8,1.8
1.200505822837108,6.3,15712.773052330107,1,1,1.8,1.8
1.9694859509506575,6.4,14836.632665278994,1,1,1.8,1.8
2.6654289487234077,6.4,10136.26178928538,1,1,1.8,1.8
1.6435396186234308,6.4,17108.412950959915,1,1,1.8,1.8
3.9220276572737167,6.4,15908.073227233901,1,1,1.8,1.8
3.629776403053764,6.4,17518.86891903012,1,1,1.8,1.8
1.022309182170682,6.4,14585.927698533145,1,1,1.8,1.8
3.8133416946987473,6.4,10423.812243627008,1,1,1.8,1.8
2.2876662287682965,6.4,11430.287586467555,1,1,1.8,1.8
2.506550343543543,6.4,15607.011132286778,1,1,1.8,1.8
1.4575449459617396,6.4,12635.115176484189,1,1,1.8,1.8
4.784309871502366,6.5,17175.769668136345,1,1,1.8,1.8
2.0630647968361995,6.5,19735.821218368874,1,1,1.8,1.8
3.312752656442684,6.5,19696.33562017332,1,1,1.8,1.8
1.1053245628805226,6.5,11620.956753493265,1,1,1.8,1.8
2.046015475690228,6.5,10095.912536096444,1,1,1.8,1.8
1.9054523943324555,6.5,19202.999448185266,1,1,1.8,1.8
4.460892833665306,6.5,10656.271292706417,1,1,1.8,1.8
2.2896241521507696,6.5,10024.517664052693,1,1,1.8,1.8
2.230850787418653,6.5,15709.384353976937,1,1,1.8,1.8
4.554065386798261,6.5,10958.744770310197,1,1,1.8,1.8
4.607049666387038,6.6,19191.150850125123,1,1,1.8,1.8
3.0243097280031845,6.6,13108.977468842595,1,1,1.8,1.8
1.6670850197512652,6.6,16631.984259393295,1,1,1.8,1.8
2.891008081471389,6.6,13819.630899745265,1,1,1.8,1.8
3.933096883499559,6.6,13702.043902963896,1,1,1.8,1.8
4.9354529079416665,6.6,18551.141962495298,1,1,1.8,1.8
4.678843175152826,6.6,17785.597589249646,1,1,1.8,1.8
1.1147278904547537,6.6,11137.201741210058,1,1,1.8,1.8
3.8479353642393783,6.6,17520.766457102123,1,1,1.8,1.8
3.5147797128134517,6.6,12652.069862816054,1,1,1.8,1.8
3.2030329840018954,6.7,10710.526402610658,1,1,1.8,1.8
3.7246102046451774,6.7,10308.728071569889,1,1,1.8,1.8
3.124680609978196,6.7,12829.780038909048,1,1,1.8,1.8
3.756927309535397,6.7,12993.567262620496,1,1,1.8,1.8
1.5798442427473662,6.7,18231.102184055715,1,1,1.8,1.8
2.8372257813943778,6.7,19511.378076123117,1,1,1.8,1.8
4.355586161579476,6.7,18427.208670902783,1,1,1.8,1.8
4.06271853505401,6.7,14391.416499803687,1,1,1.8,1.8
4.245277223097876,6.7,12798.21283733654,1,1,1.8,1.8
4.346893709301056,6.7,13408.02453403244,1,1,1.8,1.8
3.902505149490957,6.8,16890.913091191764,1,1,1.8,1.8
4.596585363716361,6.8,19162.867372016393,1,1,1.8,1.8
1.050541432842746,6.8,13120.42834567065,1,1,1.8,1.8
1.3520581607971316,6.8,15935.744267896265,1,1,1.8,1.8
4.140744009918414,6.8,17269.712264661386,1,1,1.8,1.8
1.0024984303663458,6.8,12373.97289142732,1,1,1.8,1.8
1.9268853347110881,6.8,11808.316797655527,1,1,1.8,1.8
1.062008534264022,6.8,16289.070752365666,1,1,1.8,1.8
2.1208346842067978,6.8,16405.87347028621,1,1,1.8,1.8
1.650072511017536,6.8,18677.63495201715,1,1,1.8,1.8
4.70970155209154,6.9,10468.458604657995,1,1,1.8,1.8
3.3904970211500647,6.9,18434.23194129879,1,1,1.8,1.8
4.676798295867745,6.9,16997.2946587846,1,1,1.8,1.8
4.263618632166249,6.9,13117.151110119274,1,1,1.8,1.8
4.0628402203791545,6.9,19167.26746461292,1,1,1.8,1.8
1.1588327786274215,6.9,15198.809145374482,1,1,1.8,1.8
3.5513793917150265,6.9,10803.75383026976,1,1,1.8,1.8
3.5905676257700865,6.9,18020.096051818906,1,1,1.8,1.8
4.780750852482834,6.9,17113.92136310115,1,1,1.8,1.8
2.175487415496522,6.9,11328.093667616618,1,1,1.8,1.8
2.3810377590832754,7.0,13826.288809929772,1,1,2.1,2.1
2.1862094551826674,7.0,19136.689174401654,1,1,2.1,2.1
4.9968509848985825,7.0,15543.463932323222,1,1,2.1,2.1
1.0347452802269892,7.0,11243.364550716879,1,1,2.1,2.1
3.5556563040425595,7.0,14942.387522946798,1,1,2.1,2.1
1.9360487154896941,7.0,14089.852785446268,1,1,2.1,2.1
3.152187167706221,7.0,10560.346565587024,1,1,2.1,2.1
2.4386499639027375,7.0,16042.065394872967,1,1,2.1,2.1
2.0154718974966,7.0,14575.636727764737,1,1,2.1,2.1
2.863025753787014,7.0,14850.146521559858,1,1,2.1,2.1
1.966163024230947,7.1,13441.846114350414,1,1,2.1,2.1
1.4037548810524147,7.1,10051.187335181787,1,1,2.1,2.1
1.1235207236360156,7.1,14969.672891361039,1,1,2.1,2.1
3.455730588209162,7.1,14231.330589787343,1,1,2.1,2.1
1.5887790464227525,7.1,13726.179244697361,1,1,2.1,2.1
2.4716968772803614,7.1,15538.38625350803,1,1,2.1,2.1
2.700235079436028,7.1,12122.036265106715,1,1,2.1,2.1
3.6195179709662546,7.1,16141.13159589546,1,1,2.1,2.1
4.282721016868852,7.1,19017.402077130315,1,1,2.1,2.1
3.1384667360057326,7.1,19166.82865611859,1,1,2.1,2.1
2.7879921501193223,7.2,12534.92738158942,1,1,2.1,2.1
3.5683777356429416,7.2,10101.698818390427,1,1,2.1,2.1
4.752822834158346,7.2,19841.34223737881,1,1,2.1,2.1
1.823746383398376,7.2,17604.713242069836,1,1,2.1,2.1
2.810712582566635,7.2,11350.564906933756,1,1,2.1,2.1
2.9778131436961925,7.2,12798.73881854048,1,1,2.1,2.1
3.838142142687916,7.2,19987.103000772302,1,1,2.1,2.1
4.256042387414907,7.2,18279.19083596037,1,1,2.1,2.1
3.317145973713593,7.2,13398.733358639496,1,1,2.1,2.1
2.3221618139638722,7.2,10458.584864138486,1,1,2.1,2.1
2.3269567672227813,7.3,16881.607148968294,1,1,2.1,2.1
1.5080282199018198,7.3,15148.316351639598,1,1,2.1,2.1
4.604260822975862,7.3,15879.575795805384,1,1,2.1,2.1
4.879188969206167,7.3,10258.616499442835,1,1,2.1,2.1
4.131882451992558,7.3,16879.441783385853,1,1,2.1,2.1
4.589042906381789,7.3,10368.850323719214,1,1,2.1,2.1
1.5633414686517355,7.3,14561.624494546624,1,1,2.1,2.1
3.9445968200238783,7.3,12471.003376276776,1,1,2.1,2.1
2.8160868720657617,7.3,18510.009482332807,1,1,2.1,2.1
2.8352533275552334,7.3,10257.431013854386,1,1,2.1,2.1
3.862801386933163,7.4,13293.384541786336,1,1,2.1,2.1
2.8561718215405394,7.4,16725.870801737103,1,1,2.1,2.1
4.096454422235929,7.4,10464.13453919919,1,1,2.1,2.1
1.1344710506838007,7.4,19244.90603929934,1,1,2.1,2.1
2.1278122820822305,7.4,10079.391555803966,1,1,2.1,2.1
4.293391420568697,7.4,11905.16418827839,1,1,2.1,2.1
4.347076680082358,7.4,19548.584318141096,1,1,2.1,2.1
4.6980448318117425,7.4,10582.554943018928,1,1,2.1,2.1
2.615677749650251,7.4,17602.536454478526,1,1,2.1,2.1
1.7886563606782446,7.4,19901.915155836243,1,1,2.1,2.1
2.3379568831147424,7.5,10362.927942123488,1,1,2.1,2.1
3.1371468037546766,7.5,10486.220502970691,1,1,2.1,2.1
2.4765390086040515,7.5,14564.073794597482,1,1,2.1,2.1
2.69725448217994,7.5,16660.733306520546,1,1,2.1,2.1
3.5345596889883293,7.5,18408.49540472996,1,1,2.1,2.1
1.3401128944637608,7.5,19140.08265179021,1,1,2.1,2.1
4.523734198140742,7.5,16688.656600057282,1,1,2.1,2.1
3.55436421289385,7.5,17275.64302090832,1,1,2.1,2.1
2.562424322485269,7.5,14117.073116142183,1,1,2.1,2.1
1.5882576220854263,7.5,11154.21332994901,1,1,2.1,2.1
4.7018688551340215,7.6,14266.254166122155,1,1,2.1,2.1
4.10192429652491,7.6,19526.665796999223,1,1,2.1,2.1
3.986961966286467,7.6,12119.48995941217,1,1,2.1,2.1
3.9521942435308994,7.6,15623.385048513497,1,1,2.1,2.1
3.283594304065786,7.6,14268.453944269995,1,1,2.1,2.1
4.998350512444942,7.6,15454.356404352002,1,1,2.1,2.1
2.9155731763241626,7.6,14650.592413598202,1,1,2.1,2.1
3.7580826171502952,7.6,19629.26529362665,1,1,2.1,2.1
2.2157992800010833,7.6,19865.201753480374,1,1,2.1,2.1
1.3901105864278054,7.6,10680.852957394713,1,1,2.1,2.1
4.3146307971572275,7.7,10248.521714896058,1,1,2.1,2.1
1.0425847689805567,7.7,14306.567833391717,1,1,2.1,2.1
4.855028381235736,7.7,18116.87381787446,1,1,2.1,2.1
2.4094026276172804,7.7,12823.336001215714,1,1,2.1,2.1
4.6191499144679256,7.7,12930.141730669664,1,1,2.1,2.1
4.45023514551979,7.7,19125.075218562735,1,1,2.1,2.1
1.5376055714568317,7.7,10100.663778329907,1,1,2.1,2.1
1.6838714336442737,7.7,13645.642525503587,1,1,2.1,2.1
3.4033826684057256,7.7,18751.94110328108,1,1,2.1,2.1
1.876964925323755,7.7,15070.357775553588,1,1,2.1,2.1
2.835889987650155,7.8,16951.702859967045,1,1,2.1,2.1
4.755181167805539,7.8,16604.214013493132,1,1,2.1,2.1
3.4834828044939066,7.8,16730.920269001144,1,1,2.1,2.1
2.5760990013394793,7.8,14173.971368113693,1,1,2.1,2.1
4.603041436539402,7.8,17936.183735671384,1,1,2.1,2.1
2.847266540404707,7.8,11760.858944823749,1,1,2.1,2.1
2.0719283400404387,7.8,18908.105586987167,1,1,2.1,2.1
2.520817657694719,7.8,17012.879023891073,1,1,2.1,2.1
3.2302840499008174,7.8,17588.652275138982,1,1,2.1,2.1
2.7492115678097875,7.8,10667.188164434721,1,1,2.1,2.1
4.734340234664229,7.9,12269.511424306449,1,1,2.1,2.1
2.2739012131043825,7.9,17185.664247413624,1,1,2.1,2.1
3.0088216751651684,7.9,10545.042337412217,1,1,2.1,2.1
1.3583937491048697,7.9,14201.939945863665,1,1,2.1,2.1
3.498485738821078,7.9,19481.622207682878,1,1,2.1,2.1
1.864108612628785,7.9,14457.749649940892,1,1,2.1,2.1
2.559804149568583,7.9,17913.621299479404,1,1,2.1,2.1
3.909045555891936,7.9,16338.972645710826,1,1,2.1,2.1
1.5732996528751113,7.9,18185.994010405968,1,1,2.1,2.1
4.215269968272769,7.9,19442.019191203246,1,1,2.1,2.1
3.038609437658004,8.0,19845.545851621282,1,1,2.4,2.4
3.74958381997499,8.0,16918.048393117424,1,1,2.4,2.4
3.103283525701946,8.0,14781.903571065855,1,1,2.4,2.4
3.951376145776881,8.0,14297.185922552748,1,1,2.4,2.4
3.881966249429691,8.0,19015.62823847264,1,1,2.4,2.4
3.0165585423495966,8.0,14517.727930090476,1,1,2.4,2.4
4.727006609514481,8.0,13746.707524145506,1,1,2.4,2.4
4.466203897185407,8.0,14882.993870684508,1,1,2.4,2.4
3.205337089914826,8.0,15093.20139925463,1,1,2.4,2.4
1.4544223403165213,8.0,15721.18902952774,1,1,2.4,2.4
1.8893000564182394,8.1,17013.758408580332,1,1,2.4,2.4
4.40059796658468,8.1,14305.982605469955,1,1,2.4,2.4
2.454840086351035,8.1,15126.72330195962,1,1,2.4,2.4
3.1652885717004433,8.1,13583.15914883655,1,1,2.4,2.4
3.899971962113919,8.1,17101.852434108376,1,1,2.4,2.4
4.883555815594175,8.1,12056.156995093126,1,1,2.4,2.4
2.7456527482462816,8.1,12935.86081306504,1,1,2.4,2.4
4.847841247697632,8.1,13983.055552975311,1,1,2.4,2.4
4.583148404145471,8.1,18593.490158893568,1,1,2.4,2.4
3.477154437884168,8.1,12057.00812048751,1,1,2.4,2.4
3.03588077199427,8.2,12223.823198467002,1,1,2.4,2.4
3.167287768897616,8.2,10120.084925012909,1,1,2.4,2.4
1.5365590782973908,8.2,14786.77950320844,1,1,2.4,2.4
2.9030145472904234,8.2,13200.719549141084,1,1,2.4,2.4
1.0022261763885099,8.2,11398.398212714623,1,1,2.4,2.4
3.288849992865836,8.2,13391.179908594575,1,1,2.4,2.4
2.1615584163751773,8.2,14884.184803512471,1,1,2.4,2.4
1.5672770214336085,8.2,12164.246179457281,1,1,2.4,2.4
1.1519049792289797,8.2,13060.351438269803,1,1,2.4,2.4
3.719266450840441,8.2,10085.126146651106,1,1,2.4,2.4
3.6970198873155993,8.3,16425.662495356184,1,1,2.4,2.4
3.0280542053397554,8.3,11551.323660657948,1,1,2.4,2.4
4.5266984341259615,8.3,13084.677495988251,1,1,2.4,2.4
2.830539416348761,8.3,16036.942724105345,1,1,2.4,2.4
3.2210785915556133,8.3,13486.316765096411,1,1,2.4,2.4
3.957065525057409,8.3,12120.335110749405,1,1,2.4,2.4
3.4336388213648745,8.3,14139.869934158845,1,1,2.4,2.4
3.942087594142015,8.3,18270.845437191572,1,1,2.4,2.4
3.3987739793674203,8.3,10221.522672197825,1,1,2.4,2.4
4.862970734543859,8.3,19678.55537395344,1,1,2.4,2.4
4.910084718987272,8.4,15831.197712876892,1,1,2.4,2.4
3.1809945230071577,8.4,13274.371550538113,1,1,2.4,2.4
3.2402709802845475,8.4,18019.346428860197,1,1,2.4,2.4
1.04154788142541,8.4,10344.217847413373,1,1,2.4,2.4
4.331702383311378,8.4,12638.631868724093,1,1,2.4,2.4
3.254631722653315,8.4,14359.576067861031,1,1,2.4,2.4
4.752242646339779,8.4,14810.378642626078,1,1,2.4,2.4
2.1447263338776925,8.4,18454.501523260107,1,1,2.4,2.4
4.248312610034935,8.4,17812.55242649326,1,1,2.4,2.4
3.293172819827184,8.4,18985.797763418064,1,1,2.4,2.4
1.5868844291732116,8.5,11391.806939907397,1,1,2.4,2.4
2.51328087587583,8.5,17071.01620261305,1,1,2.4,2.4
3.7041755501823546,8.5,19776.420698636524,1,1,2.4,2.4
1.264991591016793,8.5,15668.128992083664,1,1,2.4,2.4
4.245801453157014,8.5,12143.26518666217,1,1,2.4,2.4
2.9010392690057403,8.5,18863.776070805245,1,1,2.4,2.4
4.926238645910683,8.5,17944.60582775674,1,1,2.4,2.4
3.533167840607324,8.5,18332.529261157917,1,1,2.4,2.4
2.0124407505046036,8.5,12631.6036702207,1,1,2.4,2.4
1.6385173668964437,8.5,17000.45570592355,1,1,2.4,2.4
1.0137596068956145,8.6,11260.128616652328,1,1,2.4,2.4
2.989226193905546,8.6,18087.976109550793,1,1,2.4,2.4
4.806047306526832,8.6,15347.56911072897,1,1,2.4,2.4
3.1261730243775374,8.6,14791.137199533006,1,1,2.4,2.4
4.184879202549402,8.6,18343.50842427902,1,1,2.4,2.4
3.1539908438739825,8.6,12666.115134127906,1,1,2.4,2.4
2.2158640373749745,8.6,16886.975355049315,1,1,2.4,2.4
1.8031555428338142,8.6,14298.085312930983,1,1,2.4,2.4
3.221554393868755,8.6,14955.279254513669,1,1,2.4,2.4
2.50580234926384,8.6,16491.76541932083,1,1,2.4,2.4
3.199780655622037,8.7,13169.992786610546,1,1,2.4,2.4
4.4891522105580535,8.7,14722.851036760596,1,1,2.4,2.4
4.9053609126466835,8.7,11181.33875989358,1,1,2.4,2.4
1.6363697049518553,8.7,16746.45770176118,1,1,2.4,2.4
4.392544794930043,8.7,18841.992298524157,1,1,2.4,2.4
2.19646692897852,8.7,16318.996449231814,1,1,2.4,2.4
4.691576602863073,8.7,17369.682871644633,1,1,2.4,2.4
1.2428288383276436,8.7,17933.860144407518,1,1,2.4,2.4
4.249157771074701,8.7,10433.966027525543,1,1,2.4,2.4
3.3838154828177007,8.7,19198.22341543088,1,1,2.4,2.4
4.896127233479147,8.8,11038.816150678076,1,1,2.4,2.4
3.8121663557435546,8.8,10395.58247168889,1,1,2.4,2.4
3.3566353379566842,8.8,16266.31600242384,1,1,2.4,2.4
1.2128626486420226,8.8,14408.606702726542,1,1,2.4,2.4
3.6631577823691504,8.8,15411.488043337786,1,1,2.4,2.4
2.7184929541393164,8.8,18562.559850688896,1,1,2.4,2.4
3.7353040235796,8.8,17841.705836132143,1,1,2.4,2.4
2.3128624207767103,8.8,18753.493927296753,1,1,2.4,2.4
3.555510255974696,8.8,17942.435260145656,1,1,2.4,2.4
4.338786530999822,8.8,15734.388568376235,1,1,2.4,2.4
3.8948256085605166,8.9,17954.73744193768,1,1,2.4,2.4
3.4929450353809552,8.9,10107.32138223297,1,1,2.4,2.4
4.151656522569985,8.9,17108.348670410734,1,1,2.4,2.4
2.4768458173962884,8.9,10973.791593123404,1,1,2.4,2.4
4.590350435363008,8.9,17836.734802508166,1,1,2.4,2.4
2.096716478314447,8.9,12728.996889666143,1,1,2.4,2.4
3.479858834129678,8.9,12875.539661170611,1,1,2.4,2.4
3.4981233763488775,8.9,13523.988361303436,1,1,2.4,2.4
2.3149136646542807,8.9,10448.88524031848,1,1,2.4,2.4
4.252429301926643,8.9,19992.795088427247,1,1,2.4,2.4
2.198887774896244,9.0,15277.315859242159,1,1,2.7,2.7
2.8921230244872183,9.0,18357.70941364177,1,1,2.7,2.7
3.9008020708991094,9.0,11248.207447887751,1,1,2.7,2.7
2.9272789906910175,9.0,14658.919755141298,1,1,2.7,2.7
1.2364047929599797,9.0,11771.170752207416,1,1,2.7,2.7
3.443673608606049,9.0,18550.2171275537,1,1,2.7,2.7
2.8481428058283633,9.0,13445.49903034429,1,1,2.7,2.7
4.695338974722377,9.0,10597.940011043178,1,1,2.7,2.7
4.841386604936913,9.0,14649.784712308996,1,1,2.7,2.7
3.2683011256827745,9.0,16568.167073254226,1,1,2.7,2.7
2.1281622587321665,9.1,12925.38594430356,1,1,2.7,2.7
1.7942786573770904,9.1,19148.37515536986,1,1,2.7,2.7
2.692818202639742,9.1,10405.508791659311,1,1,2.7,2.7
3.53249582590357,9.1,13467.22482778772,1,1,2.7,2.7
1.8509241259607094,9.1,15163.300006473492,1,1,2.7,2.7
2.615778040563329,9.1,15478.397863606704,1,1,2.7,2.7
1.9576116234298717,9.1,15399.761677728828,1,1,2.7,2.7
3.3571453882915794,9.1,15456.469124718515,1,1,2.7,2.7
2.291379023989528,9.1,14669.182170419292,1,1,2.7,2.7
2.982307630681527,9.1,13334.458457983534,1,1,2.7,2.7
3.337309235849673,9.2,17148.61512134956,1,1,2.7,2.7
1.4927354899967091,9.2,11409.369367717714,1,1,2.7,2.7
3.2844307521215,9.2,17321.28025072646,1,1,2.7,2.7
1.54350698186034,9.2,15653.423603684907,1,1,2.7,2.7
1.8108717276771857,9.2,12525.11673458134,1,1,2.7,2.7
4.103690218650299,9.2,11515.49680911727,1,1,2.7,2.7
4.316252866328519,9.2,10037.031267164008,1,1,2.7,2.7
2.395567384846346,9.2,12616.99023399988,1,1,2.7,2.7
2.914870616621812,9.2,15798.96696521157,1,1,2.7,2.7
3.917226853187905,9.2,12464.313710294204,1,1,2.7,2.7
1.3714723870435583,9.3,12255.46411080119,1,1,2.7,2.7
1.473520102316943,9.3,17486.64799801388,1,1,2.7,2.7
3.9408201730278276,9.3,13795.121863324313,1,1,2.7,2.7
2.7927238851067293,9.3,12122.108537109016,1,1,2.7,2.7
1.169125226714229,9.3,19075.335380170727,1,1,2.7,2.7
1.8441596480378122,9.3,17433.395386209046,1,1,2.7,2.7
2.0248171064572538,9.3,13009.29578596516,1,1,2.7,2.7
1.2482375941451753,9.3,16293.420346935116,1,1,2.7,2.7
2.946177565050274,9.3,11443.9401989071,1,1,2.7,2.7
1.5949639106675164,9.3,16760.002567372492,1,1,2.7,2.7
1.9989311660332225,9.4,10152.673308301926,1,1,2.7,2.7
2.4832629469663323,9.4,18726.72456461623,1,1,2.7,2.7
1.1285381865161042,9.4,14320.116356119335,1,1,2.7,2.7
1.805724928948862,9.4,19402.709405713555,1,1,2.7,2.7
1.2708395146515166,9.4,13763.657856640159,1,1,2.7,2.7
3.334114755412959,9.4,16856.16082205841,1,1,2.7,2.7
3.193973547136724,9.4,17129.52568970174,1,1,2.7,2.7
1.5322492068072773,9.4,19361.345893727266,1,1,2.7,2.7
4.271916589262894,9.4,11475.118867777783,1,1,2.7,2.7
1.0649672405548616,9.4,18494.88261590332,1,1,2.7,2.7
1.9441134736341494,9.5,15397.715258723081,1,1,2.7,2.7
4.237006438347086,9.5,15114.634537430102,1,1,2.7,2.7
3.8951251772055278,9.5,19729.19040526507,1,1,2.7,2.7
1.092500038020241,9.5,16602.54928700495,1,1,2.7,2.7
2.4688729079997755,9.5,17241.223349579115,1,1,2.7,2.7
4.847110695160082,9.5,15428.626933900401,1,1,2.7,2.7
3.2727327304440714,9.5,18185.10282558064,1,1,2.7,2.7
